average_systolic_pressure (mmHg),average_diastolic_pressure (mmHg),systolic_peaks (mmHg),systolic_peak_times,diastolic_troughs (mmHg),diastolic_trough_times,dicrotic_notches (mmHg),dicrotic_notch_times,MAP (mmHg),average_MAP (mmHg),systole_duration (s),average_systole_duration (s),diastole_duration (s),average_diastole_duration (s),compression_rate,average_compression_rate (compressions/min),pulse_pressure (mmHg),average_pulse_pressure (mmHg)
,,45.71001981,2023-08-04 18:39:22.902,17.81101981,2023-08-04 18:39:22.726,33.72301981,2023-08-04 18:39:22.950,27.148019809999997,,0.224,,0.328,,0.56,,27.898999999999997,
,,45.67101981,2023-08-04 18:39:23.462,17.86701981,2023-08-04 18:39:23.278,34.00001981,2023-08-04 18:39:23.510,27.134353143333332,,0.232,,0.328,,0.56,,27.804,
,,45.43901981,2023-08-04 18:39:24.022,17.86601981,2023-08-04 18:39:23.838,33.84301981,2023-08-04 18:39:24.070,27.04701981,,0.232,,0.328,,0.56,,27.572999999999997,
,,45.64101981,2023-08-04 18:39:24.582,17.85101981,2023-08-04 18:39:24.398,34.03101981,2023-08-04 18:39:24.630,27.030353143333333,,0.232,,0.328,,0.56,,27.790000000000003,
,,45.10701981,2023-08-04 18:39:25.142,17.72501981,2023-08-04 18:39:24.958,33.69001981,2023-08-04 18:39:25.190,26.86635314333333,,0.232,,0.328,,0.56,,27.381999999999998,
,,45.51201981,2023-08-04 18:39:25.702,17.74601981,2023-08-04 18:39:25.518,33.53601981,2023-08-04 18:39:25.750,27.044686476666666,,0.232,,0.328,,0.568,,27.766,
,,45.46101981,2023-08-04 18:39:26.270,17.81101981,2023-08-04 18:39:26.078,34.11201981,2023-08-04 18:39:26.310,27.09101981,,0.232,,0.328,,0.552,,27.650000000000002,
,,45.46501981,2023-08-04 18:39:26.822,17.90601981,2023-08-04 18:39:26.638,34.47701981,2023-08-04 18:39:26.870,26.91101981,,0.232,,0.328,,0.56,,27.559,
,,45.24101981,2023-08-04 18:39:27.382,17.63401981,2023-08-04 18:39:27.198,34.33401981,2023-08-04 18:39:27.430,26.95635314333333,,0.232,,0.328,,0.56,,27.606999999999996,
,,45.65001981,2023-08-04 18:39:27.942,17.81401981,2023-08-04 18:39:27.758,34.53501981,2023-08-04 18:39:27.990,27.122686476666665,,0.232,,0.336,,0.56,,27.836000000000002,
,,45.40701981,2023-08-04 18:39:28.502,17.85901981,2023-08-04 18:39:28.326,34.51101981,2023-08-04 18:39:28.542,26.924353143333335,,0.216,,0.336,,0.56,,27.548000000000002,
,,45.23301981,2023-08-04 18:39:29.062,17.68301981,2023-08-04 18:39:28.878,34.45201981,2023-08-04 18:39:29.102,26.89501981,,0.224,,0.336,,0.56,,27.55,
,,45.44801981,2023-08-04 18:39:29.622,17.72601981,2023-08-04 18:39:29.438,34.41301981,2023-08-04 18:39:29.670,26.88335314333333,,0.232,,0.328,,0.56,,27.721999999999998,
,,45.62101981,2023-08-04 18:39:30.182,17.60101981,2023-08-04 18:39:29.998,34.08301981,2023-08-04 18:39:30.222,26.999686476666668,,0.224,,0.336,,0.56,,28.02,
,,45.56801981,2023-08-04 18:39:30.742,17.68901981,2023-08-04 18:39:30.558,33.77201981,2023-08-04 18:39:30.782,26.933353143333335,,0.224,,0.336,,0.56,,27.879,
,,45.03201981,2023-08-04 18:39:31.302,17.61601981,2023-08-04 18:39:31.118,34.02401981,2023-08-04 18:39:31.342,26.87735314333333,,0.224,,0.336,,0.56,,27.416,
,,44.54801981,2023-08-04 18:39:31.862,17.80001981,2023-08-04 18:39:31.678,33.37701981,2023-08-04 18:39:31.902,26.565353143333333,,0.224,,0.336,,0.56,,26.748,
,,45.01101981,2023-08-04 18:39:32.422,17.57401981,2023-08-04 18:39:32.238,32.79901981,2023-08-04 18:39:32.462,26.81435314333333,,0.224,,0.336,,0.56,,27.437,
,,44.38101981,2023-08-04 18:39:32.982,17.71601981,2023-08-04 18:39:32.798,32.96201981,2023-08-04 18:39:33.022,26.666353143333332,,0.224,,0.336,,0.56,,26.665,
,,45.39701981,2023-08-04 18:39:33.542,17.80901981,2023-08-04 18:39:33.358,34.03301981,2023-08-04 18:39:33.582,26.879686476666667,,0.224,,0.336,,0.56,,27.588000000000005,
,,44.75001981,2023-08-04 18:39:34.102,17.62101981,2023-08-04 18:39:33.918,33.17001981,2023-08-04 18:39:34.142,26.68535314333333,,0.224,,0.336,,0.56,,27.128999999999998,
,,45.25501981,2023-08-04 18:39:34.662,17.65301981,2023-08-04 18:39:34.478,33.92301981,2023-08-04 18:39:34.702,26.731686476666667,,0.224,,0.336,,0.56,,27.602,
,,45.10801981,2023-08-04 18:39:35.222,17.47001981,2023-08-04 18:39:35.038,33.14601981,2023-08-04 18:39:35.262,26.77401981,,0.224,,0.336,,0.56,,27.638,
,,44.43801981,2023-08-04 18:39:35.782,17.60701981,2023-08-04 18:39:35.598,32.67901981,2023-08-04 18:39:35.822,26.49335314333333,,0.224,,0.336,,0.56,,26.831,
,,44.54501981,2023-08-04 18:39:36.342,17.52101981,2023-08-04 18:39:36.158,32.39801981,2023-08-04 18:39:36.382,,,0.224,,,,,,27.024,
