average_systolic_pressure (mmHg),average_diastolic_pressure (mmHg),systolic_peaks (mmHg),systolic_peak_times,diastolic_troughs (mmHg),diastolic_trough_times,dicrotic_notches (mmHg),dicrotic_notch_times,MAP (mmHg),average_MAP (mmHg),systole_duration (s),average_systole_duration (s),diastole_duration (s),average_diastole_duration (s),compression_rate,average_compression_rate (compressions/min),pulse_pressure (mmHg),average_pulse_pressure (mmHg)
,,42.01703163,2023-08-04 18:37:04.438,19.61403163,2023-08-04 18:37:04.254,33.31603163,2023-08-04 18:37:04.478,27.192364963333333,,0.224,,0.336,,0.56,,22.403,
,,42.04003163,2023-08-04 18:37:04.998,19.78003163,2023-08-04 18:37:04.814,33.65003163,2023-08-04 18:37:05.038,27.130698296666665,,0.224,,0.336,,0.56,,22.26,
,,41.79203163,2023-08-04 18:37:05.558,19.67603163,2023-08-04 18:37:05.374,32.27203163,2023-08-04 18:37:05.598,26.99336496333333,,0.224,,0.296,,0.56,,22.115999999999996,
,,41.74503163,2023-08-04 18:37:06.118,19.59403163,2023-08-04 18:37:05.894,32.60103163,2023-08-04 18:37:06.158,27.02703163,,0.264,,0.304,,0.56,,22.151,
,,41.61303163,2023-08-04 18:37:06.678,19.66803163,2023-08-04 18:37:06.462,33.11203163,2023-08-04 18:37:06.718,26.982364963333332,,0.256,,0.304,,0.56,,21.945,
,,41.54303163,2023-08-04 18:37:07.238,19.66703163,2023-08-04 18:37:07.022,32.90203163,2023-08-04 18:37:07.286,26.945698296666666,,0.264,,0.336,,0.568,,21.876,
,,41.69803163,2023-08-04 18:37:07.806,19.64703163,2023-08-04 18:37:07.622,32.48203163,2023-08-04 18:37:07.846,27.044698296666667,,0.224,,0.328,,0.56,,22.051000000000002,
,,41.75403163,2023-08-04 18:37:08.366,19.71803163,2023-08-04 18:37:08.174,32.58903163,2023-08-04 18:37:08.406,27.056698296666667,,0.232,,0.336,,0.56,,22.036,
,,41.61603163,2023-08-04 18:37:08.926,19.70803163,2023-08-04 18:37:08.742,31.93303163,2023-08-04 18:37:08.966,27.02403163,,0.224,,0.296,,0.56,,21.908,
,,41.55703163,2023-08-04 18:37:09.486,19.72803163,2023-08-04 18:37:09.262,32.31403163,2023-08-04 18:37:09.526,26.93303163,,0.264,,0.304,,0.56,,21.828999999999997,
,,41.49203163,2023-08-04 18:37:10.046,19.62103163,2023-08-04 18:37:09.830,32.58503163,2023-08-04 18:37:10.086,,,0.256,,,,,,21.871,
