average_systolic_pressure (mmHg),average_diastolic_pressure (mmHg),systolic_peaks (mmHg),systolic_peak_times,diastolic_troughs (mmHg),diastolic_trough_times,dicrotic_notches (mmHg),dicrotic_notch_times,MAP (mmHg),average_MAP (mmHg),systole_duration (s),average_systole_duration (s),diastole_duration (s),average_diastole_duration (s),compression_rate,average_compression_rate (compressions/min),pulse_pressure (mmHg),average_pulse_pressure (mmHg)
,,52.37603163,2023-08-04 16:16:52.726,28.42903163,2023-08-04 16:16:52.502,44.76903163,2023-08-04 16:16:52.766,36.26136496333333,,0.264,,0.296,,0.568,,23.947,
,,51.98503163,2023-08-04 16:16:53.294,28.20403163,2023-08-04 16:16:53.062,43.93503163,2023-08-04 16:16:53.334,36.17836496333333,,0.272,,0.312,,0.56,,23.781000000000002,
,,51.97403163,2023-08-04 16:16:53.854,28.27503163,2023-08-04 16:16:53.646,43.22503163,2023-08-04 16:16:53.902,36.23669829666666,,0.256,,0.312,,0.568,,23.698999999999998,
,,52.02303163,2023-08-04 16:16:54.422,28.36803163,2023-08-04 16:16:54.214,43.61803163,2023-08-04 16:16:54.470,36.22769829666667,,0.256,,0.28,,0.568,,23.654999999999998,
,,52.74203163,2023-08-04 16:16:54.990,28.33003163,2023-08-04 16:16:54.750,44.01003163,2023-08-04 16:16:55.030,36.470031629999994,,0.28,,0.312,,0.56,,24.412,
,,51.89303163,2023-08-04 16:16:55.550,28.33403163,2023-08-04 16:16:55.342,43.11103163,2023-08-04 16:16:55.598,36.17703163,,0.256,,0.232,,0.568,,23.559000000000005,
,,52.10503163,2023-08-04 16:16:56.118,28.31903163,2023-08-04 16:16:55.830,44.10503163,2023-08-04 16:16:56.158,36.14103163,,0.328,,0.32,,0.568,,23.785999999999998,
,,52.49503163,2023-08-04 16:16:56.686,28.15903163,2023-08-04 16:16:56.478,43.62403163,2023-08-04 16:16:56.726,36.33703163,,0.248,,0.2,,0.56,,24.336,
,,52.11503163,2023-08-04 16:16:57.246,28.25803163,2023-08-04 16:16:56.926,43.70003163,2023-08-04 16:16:57.294,36.24769829666666,,0.368,,0.2,,0.568,,23.856999999999996,
,,51.87503163,2023-08-04 16:16:57.814,28.31403163,2023-08-04 16:16:57.494,43.06903163,2023-08-04 16:16:57.854,36.22703163,,0.36,,0.312,,0.56,,23.561000000000003,
,,52.69703163,2023-08-04 16:16:58.374,28.40303163,2023-08-04 16:16:58.166,43.65603163,2023-08-04 16:16:58.422,36.42036496333333,,0.256,,0.232,,0.56,,24.293999999999997,
,,52.24203163,2023-08-04 16:16:58.934,28.28203163,2023-08-04 16:16:58.654,43.39403163,2023-08-04 16:16:58.982,36.34136496333333,,0.328,,0.312,,0.568,,23.96,
,,52.70503163,2023-08-04 16:16:59.502,28.39103163,2023-08-04 16:16:59.294,43.45703163,2023-08-04 16:16:59.542,36.33369829666667,,0.248,,0.24,,0.56,,24.314,
,,52.15803163,2023-08-04 16:17:00.062,28.14803163,2023-08-04 16:16:59.782,43.91103163,2023-08-04 16:17:00.102,,,0.32,,,,,,24.010000000000005,
